TemperatureC,DewPointC,Humidity,SeaLevelPressurehPa,VisibilityKm,WindSpeedKmh,WindDirDegrees,Office_Autumn
25.0,16.1,58.0,1007.2,16.1,13.0,280,104.79
25.0,16.1,58.0,1006.8,16.1,11.1,320,102.81
24.4,16.1,60.0,1007.0,16.1,9.3,290,101.38
23.3,17.2,68.0,1006.8,16.1,0.0,0,89.01
23.3,17.2,68.0,1006.6,16.1,9.3,100,78.21
45.5,34.4,141.0,2014.2,32.2,11.1,120,107.29
44.4,33.9,144.0,2014.1,32.2,18.6,280,107.45
22.8,16.7,68.0,1006.8,16.1,0.0,0,107.92
22.2,15.6,66.0,1007.6,16.1,0.0,0,107.37
22.2,15.6,66.0,1007.9,16.1,13.0,140,124.91
23.3,15.6,62.0,1008.3,16.1,16.7,160,176.3
24.4,15.6,58.0,1008.3,16.1,16.7,160,196.62
25.6,13.9,48.0,1007.9,16.1,18.5,210,206.31
26.1,11.1,39.0,1007.8,16.1,20.4,250,209.61
42.3,25.6,118.0,2018.8,32.2,90.8,630,211.8
22.8,10.0,44.0,1007.4,16.1,18.5,350,210.97
24.4,8.9,37.0,1006.6,16.1,11.1,360,211.52
23.9,9.4,40.0,1006.7,16.1,5.6,350,212.35
24.4,9.4,38.0,1006.6,16.1,0.0,0,204.13
24.4,10.0,40.0,1006.6,16.1,5.6,210,181.75
23.3,11.7,48.0,1007.1,16.1,16.7,300,150.88
22.2,13.3,57.0,1007.6,16.1,9.3,240,149.73
21.7,13.3,59.0,1007.7,16.1,5.6,230,151.92
22.8,11.1,48.0,1007.7,16.1,7.4,50,132.35
22.2,11.7,51.0,1008.0,16.1,7.4,110,118.65
20.6,13.3,63.0,1008.0,16.1,22.2,220,115.09
20.6,11.1,54.0,1008.1,16.1,5.6,30,110.63
19.4,14.4,73.0,1008.7,16.1,7.4,250,100.1
19.4,13.9,70.0,1008.2,16.1,0.0,0,94.22
20.0,13.9,68.0,1007.9,16.1,5.6,260,104.75
18.9,15.0,78.0,1008.0,16.1,13.0,320,109.37
17.8,15.6,87.0,1008.9,16.1,11.1,210,111.92
17.8,14.4,80.0,1009.3,16.1,5.6,220,115.5
19.4,13.3,68.0,1010.2,16.1,5.6,130,131.68
18.9,13.9,73.0,1011.3,16.1,20.4,160,175.63
20.6,12.2,58.0,1011.3,16.1,18.5,160,196.29
21.7,12.2,55.0,1011.5,16.1,14.8,170,204.21
22.8,11.7,49.0,1011.3,16.1,13.0,160,211.46
23.3,10.6,45.0,1010.5,16.1,22.2,110,207.23
22.8,9.4,42.0,1010.1,16.1,11.1,0,206.5
24.4,7.8,35.0,1009.7,16.1,9.3,0,206.19
23.9,8.9,38.0,1009.9,16.1,11.1,90,208.24
23.3,8.9,40.0,1010.3,16.1,9.3,110,205.0
22.8,8.9,41.0,1010.6,16.1,7.4,90,180.73
21.7,10.6,49.0,1010.8,16.1,7.4,110,153.97
20.6,11.7,57.0,1011.3,16.1,13.0,80,152.19
20.0,12.2,61.0,1011.6,16.1,7.4,170,155.79
19.4,12.2,63.0,1011.7,16.1,0.0,0,121.24
18.9,10.6,59.0,1011.6,16.1,7.4,130,108.3
18.3,11.1,63.0,1011.4,16.1,9.3,100,109.13
17.8,11.1,65.0,1011.4,16.1,9.3,90,94.89
17.2,11.7,70.0,1011.6,16.1,7.4,100,91.36
17.2,11.1,67.0,1011.2,16.1,7.4,110,81.26
16.7,11.7,72.0,1011.1,16.1,9.3,100,100.77
16.1,11.7,75.0,1011.4,16.1,0.0,0,105.59
16.7,11.7,72.0,1012.0,16.1,5.6,90,107.58
16.1,11.1,72.0,1012.6,16.1,7.4,100,112.66
17.2,11.1,67.0,1013.4,16.1,9.3,100,124.39
18.9,11.1,60.0,1014.2,16.1,9.3,100,169.31
21.1,10.6,51.0,1014.1,16.1,7.4,70,186.48
22.8,10.0,44.0,1013.7,16.1,5.6,0,195.58
23.9,10.0,41.0,1013.0,16.1,5.6,0,196.64
25.0,9.4,37.0,1012.0,16.1,7.4,0,198.6
25.6,9.4,36.0,1011.2,16.1,7.4,0,200.65
26.1,9.4,35.0,1010.7,16.1,11.1,250,200.76
25.6,8.3,33.0,1010.6,16.1,7.4,0,203.59
25.6,8.9,35.0,1010.6,16.1,11.1,270,194.27
25.0,9.4,37.0,1010.9,16.1,7.4,300,177.88
23.9,10.0,41.0,1011.7,16.1,9.3,250,146.12
22.8,11.1,48.0,1011.9,16.1,5.6,230,147.67
22.8,10.6,46.0,1011.8,16.1,0.0,0,154.39
22.8,10.6,46.0,1012.0,16.1,0.0,0,125.43
42.0,25.0,116.0,2025.1,32.2,0.0,0,116.45
21.1,11.7,55.0,1011.9,16.1,0.0,0,113.95
20.0,11.7,59.0,1011.7,16.1,0.0,0,111.06
19.4,11.7,61.0,1011.8,16.1,5.6,130,99.44
18.9,11.7,63.0,1011.7,16.1,0.0,0,85.66
18.3,12.2,68.0,1011.7,16.1,0.0,0,104.22
17.8,12.8,73.0,1011.9,16.1,0.0,0,105.48
17.8,12.2,70.0,1012.2,16.1,0.0,0,106.75
17.2,12.2,72.0,1012.8,16.1,7.4,110,110.91
18.9,12.2,65.0,1013.4,16.1,5.6,110,130.04
21.1,11.1,53.0,1013.4,16.1,13.0,80,169.05
22.8,11.1,48.0,1013.4,16.1,9.3,90,192.21
24.4,10.6,42.0,1013.2,16.1,5.6,0,197.49
25.6,10.6,39.0,1012.3,16.1,0.0,0,201.48
26.7,9.4,34.0,1011.2,16.1,5.6,0,201.36
27.2,9.4,33.0,1010.1,16.1,5.6,0,203.67
28.3,9.4,31.0,1009.6,16.1,11.1,200,207.47
28.9,8.9,28.0,1009.5,16.1,13.0,240,203.82
28.3,8.9,29.0,1009.8,16.1,20.4,280,197.34
27.2,10.0,34.0,1009.7,16.1,7.4,190,165.4
26.1,10.6,38.0,1010.0,16.1,5.6,220,145.19
25.0,11.7,43.0,1010.7,16.1,0.0,0,151.35
24.4,12.2,46.0,1010.8,16.1,5.6,280,150.68
25.0,11.1,42.0,1011.1,16.1,9.3,60,118.83
24.4,10.6,42.0,1011.2,16.1,13.0,40,102.2
22.2,11.1,49.0,1011.0,16.1,0.0,0,95.01
21.1,10.6,51.0,1011.1,16.1,0.0,0,93.6
21.7,10.0,47.0,1011.0,16.1,0.0,0,78.8
20.0,10.0,52.0,1010.6,16.1,0.0,0,64.96
21.1,9.4,47.0,1010.6,16.1,7.4,270,62.31
17.8,11.1,65.0,1011.0,16.1,13.0,240,63.41
18.3,9.4,56.0,1011.6,16.1,9.3,250,85.98
17.8,10.6,63.0,1012.1,16.1,0.0,0,99.43
21.1,8.9,46.0,1012.8,16.1,0.0,0,100.65
23.3,9.4,41.0,1013.5,16.1,5.6,220,102.66
26.7,6.7,28.0,1013.4,16.1,13.0,40,107.08
28.9,5.6,23.0,1013.0,16.1,18.5,80,108.23
29.4,5.0,21.0,1012.2,16.1,7.4,0,110.98
31.1,5.0,19.0,1011.0,16.1,7.4,0,109.59
31.1,3.9,18.0,1010.2,16.1,13.0,80,112.5
31.7,3.3,16.0,1010.4,16.1,7.4,60,113.18
32.2,4.4,17.0,1010.0,16.1,13.0,130,117.51
31.7,4.4,18.0,1009.8,16.1,7.4,0,114.76
30.0,5.0,20.0,1009.8,16.1,5.6,100,111.01
28.3,5.6,24.0,1010.6,16.1,11.1,80,106.83
27.2,6.7,27.0,1010.9,16.1,7.4,90,78.28
25.6,7.2,31.0,1011.1,16.1,11.1,70,68.37
0.0,0.0,0.0,0.0,0.0,0.0,0,67.95
23.9,6.7,33.0,1011.8,16.1,11.1,100,64.32
23.3,7.2,35.0,1012.1,16.1,7.4,120,64.58
23.3,7.2,35.0,1012.1,16.1,0.0,0,63.26
23.9,6.7,33.0,1012.2,16.1,5.6,80,65.87
22.8,7.8,38.0,1012.5,16.1,0.0,0,62.85
21.7,7.8,41.0,1012.6,16.1,0.0,0,62.12
21.1,8.9,46.0,1012.8,16.1,11.1,90,62.7
21.7,8.9,44.0,1012.9,16.1,16.7,90,67.36
22.2,8.9,43.0,1013.6,16.1,14.8,100,75.28
23.3,8.9,40.0,1014.2,16.1,5.6,100,98.38
26.1,8.9,34.0,1014.4,16.1,14.8,100,107.0
27.2,8.3,30.0,1014.5,16.1,13.0,100,107.17
27.8,8.3,29.0,1014.1,16.1,13.0,100,108.14
29.4,7.8,26.0,1013.5,16.1,18.5,80,110.75
30.6,8.3,25.0,1012.3,16.1,18.5,120,109.77
30.6,7.8,24.0,1011.5,16.1,13.0,100,112.7
31.1,7.8,23.0,1011.0,16.1,18.5,180,111.31
30.0,8.3,26.0,1011.0,16.1,7.4,140,110.92
30.0,8.3,26.0,1010.7,16.1,9.3,130,108.15
29.4,8.3,27.0,1010.5,16.1,0.0,0,104.67
28.3,9.4,31.0,1010.7,16.1,11.1,80,105.62
27.2,9.4,33.0,1011.1,16.1,5.6,90,90.8
26.1,8.9,34.0,1010.8,16.1,7.4,110,86.19
24.4,11.1,43.0,1011.2,16.1,0.0,0,85.15
24.4,10.6,42.0,1011.3,16.1,0.0,0,81.69
23.3,11.1,46.0,1010.8,16.1,0.0,0,82.85
22.8,11.1,48.0,1010.5,16.1,0.0,0,81.07
21.7,11.7,53.0,1010.5,16.1,0.0,0,82.1
21.7,10.6,49.0,1010.5,16.1,5.6,220,80.06
20.0,12.2,61.0,1010.5,16.1,5.6,230,103.77
21.1,11.1,53.0,1011.0,16.1,5.6,230,106.7
19.4,12.2,63.0,1011.3,16.1,0.0,0,106.92
20.6,11.1,54.0,1011.3,16.1,0.0,0,107.2
21.7,11.1,51.0,1012.1,16.1,0.0,0,125.01
24.4,10.6,42.0,1012.7,16.1,7.4,100,173.21
26.7,10.0,35.0,1012.7,16.1,11.1,120,200.79
27.8,8.9,30.0,1012.4,16.1,7.4,110,211.71
29.4,8.3,27.0,1011.5,16.1,13.0,140,214.31
30.6,7.8,24.0,1010.5,16.1,7.4,0,215.97
31.1,7.8,23.0,1009.8,16.1,0.0,0,219.52
31.7,7.2,22.0,1009.2,16.1,5.6,0,219.47
31.7,6.7,21.0,1008.9,16.1,9.3,0,218.35
31.1,7.2,22.0,1008.6,16.1,13.0,290,210.8
30.6,5.6,21.0,1008.6,16.1,11.1,310,189.97
30.0,6.1,22.0,1009.1,16.1,11.1,300,156.07
26.7,8.9,32.0,1009.8,16.1,7.4,0,154.05
25.6,9.4,36.0,1010.1,16.1,5.6,230,157.17
26.1,8.9,34.0,1010.7,16.1,0.0,0,122.86
22.8,11.1,48.0,1011.1,16.1,7.4,210,110.62
22.8,8.9,41.0,1011.0,16.1,9.3,240,106.97
23.3,8.3,38.0,1010.6,16.1,5.6,270,109.98
22.8,7.8,38.0,1010.6,16.1,5.6,310,92.01
20.6,8.3,45.0,1010.6,16.1,0.0,0,76.63
20.0,7.8,45.0,1010.9,16.1,5.6,110,101.74
18.9,8.9,52.0,1011.7,16.1,0.0,0,107.25
18.9,8.3,50.0,1011.9,16.1,11.1,110,107.2
18.9,8.3,50.0,1012.4,16.1,7.4,100,109.25
20.6,8.3,45.0,1013.3,16.1,11.1,130,130.24
22.8,7.8,38.0,1013.7,16.1,13.0,90,180.47
25.6,8.3,33.0,1013.5,16.1,16.7,120,200.4
26.7,8.3,31.0,1013.5,16.1,13.0,140,208.82
28.9,8.3,27.0,1012.7,16.1,9.3,0,214.95
29.4,6.1,23.0,1011.7,16.1,0.0,0,216.32
30.6,5.0,20.0,1011.0,16.1,7.4,270,214.08
30.6,3.9,18.0,1010.8,16.1,11.1,240,211.62
31.1,1.7,15.0,1010.8,16.1,9.3,0,211.22
30.6,2.2,16.0,1010.6,16.1,11.1,310,205.09
28.9,3.9,20.0,1010.3,16.1,9.3,240,178.92
28.9,3.9,20.0,1010.7,16.1,5.6,280,153.11
27.2,5.6,25.0,1010.7,16.1,0.0,0,157.63
26.7,5.6,26.0,1011.0,16.1,7.4,110,159.9
25.6,6.7,30.0,1011.1,16.1,7.4,110,137.4
23.3,8.3,38.0,1011.3,16.1,5.6,130,124.37
23.3,7.8,37.0,1011.3,16.1,0.0,0,120.29
0.0,0.0,0.0,0.0,0.0,0.0,0,114.05
21.7,7.8,41.0,1011.5,16.1,0.0,0,99.79
20.6,8.3,45.0,1011.5,16.1,11.1,100,93.17
20.0,8.9,49.0,1011.2,16.1,9.3,100,101.61
20.6,7.8,44.0,1011.2,16.1,13.0,100,106.93
20.0,6.7,42.0,1011.3,16.1,13.0,100,104.06
20.0,6.1,40.0,1011.6,16.1,14.8,90,107.85
20.6,6.7,40.0,1012.3,16.1,11.1,110,128.29
21.7,6.7,38.0,1012.8,16.1,11.1,120,182.17
22.8,6.7,35.0,1012.6,16.1,14.8,110,198.71
25.0,6.7,31.0,1012.5,16.1,11.1,130,202.55
26.7,7.2,29.0,1011.8,16.1,11.1,110,207.8
28.3,5.0,23.0,1010.7,16.1,11.1,160,202.49
28.3,5.6,24.0,1009.3,16.1,0.0,0,207.73
29.4,5.6,22.0,1008.6,16.1,5.6,150,207.06
29.4,3.9,20.0,1008.0,16.1,9.3,0,207.28
28.9,3.3,19.0,1007.7,16.1,5.6,140,197.7
27.8,4.4,22.0,1007.5,16.1,5.6,150,169.94
27.2,5.6,25.0,1007.1,16.1,5.6,130,147.78
26.7,5.6,26.0,1006.8,16.1,5.6,150,148.41
25.0,8.3,34.0,1006.5,16.1,0.0,0,153.36
25.0,7.2,32.0,1006.5,16.1,5.6,110,127.7
24.4,7.2,33.0,1006.2,16.1,9.3,90,110.44
24.4,6.7,32.0,1005.8,16.1,11.1,80,106.46
23.3,8.3,38.0,1005.3,16.1,11.1,80,99.17
21.7,10.0,47.0,1005.1,16.1,14.8,90,89.96
21.7,9.4,45.0,1004.8,16.1,13.0,120,74.78
42.3,20.5,100.0,2011.1,32.2,24.1,200,102.12
41.7,23.9,113.0,2011.5,32.2,27.8,180,104.22
20.0,11.7,59.0,1004.8,16.1,13.0,80,106.39
18.9,12.8,68.0,1005.1,16.1,18.5,90,108.85
20.0,11.7,59.0,1005.5,16.1,18.5,100,123.19
21.1,11.7,55.0,1006.1,16.1,11.1,120,169.31
23.3,11.1,46.0,1005.4,16.1,9.3,80,191.01
25.0,9.4,37.0,1004.9,16.1,16.7,100,203.16
26.1,8.9,34.0,1004.0,16.1,11.1,160,205.94
27.2,9.4,33.0,1002.7,16.1,14.8,170,204.74
26.7,6.1,27.0,1001.6,16.1,24.1,170,208.58
25.0,5.6,29.0,1002.4,16.1,14.8,270,209.18
48.3,12.2,63.0,2004.1999999999998,32.2,53.7,610,206.82
23.3,6.7,34.0,1001.8,16.1,25.9,30,202.01
21.1,7.2,41.0,1002.6,16.1,20.4,50,180.0
20.0,8.9,49.0,1003.7,16.1,18.5,60,148.87
18.3,10.6,61.0,1004.0,16.1,16.7,120,147.12
18.9,9.4,54.0,1003.9,16.1,13.0,90,148.67
18.9,9.4,54.0,1004.0,16.1,11.1,60,131.46
18.3,9.4,56.0,1003.7,16.1,9.3,50,120.22
18.3,11.1,63.0,1003.6,16.1,0.0,0,117.79
17.8,11.7,67.0,1003.4,16.1,5.6,200,118.49
17.2,12.8,75.0,1003.8,16.1,9.3,260,111.46
16.7,12.8,78.0,1003.4,16.1,7.4,280,94.08
15.6,14.4,93.0,1003.3,16.1,5.6,200,103.47
16.1,13.3,83.0,1003.7,16.1,0.0,0,106.08
16.1,12.8,81.0,1004.4,16.1,0.0,0,107.01
16.1,12.2,78.0,1005.1,16.1,0.0,0,109.91
16.7,11.7,72.0,1005.8,16.1,11.1,70,126.98
18.9,10.6,59.0,1006.7,16.1,11.1,50,166.45
19.4,10.6,57.0,1007.1,16.1,13.0,70,189.32
21.1,9.4,47.0,1007.2,16.1,5.6,70,199.08
22.2,9.4,44.0,1006.9,16.1,5.6,220,204.4
22.8,8.3,39.0,1006.2,16.1,7.4,0,197.66
24.4,7.2,33.0,1005.6,16.1,11.1,0,198.61
25.6,5.0,27.0,1005.6,16.1,16.7,310,198.86
25.6,4.4,25.0,1006.1,16.1,22.2,10,199.21
25.6,3.3,24.0,1006.6,16.1,14.8,40,194.38
25.0,3.3,24.0,1007.1,16.1,13.0,30,168.98
24.4,2.8,24.0,1008.0,16.1,11.1,30,145.56
23.3,3.9,28.0,1008.6,16.1,5.6,120,146.06
22.2,4.4,31.0,1008.8,16.1,0.0,0,150.34
22.2,5.0,33.0,1009.9,16.1,5.6,10,117.33
21.1,4.4,33.0,1010.3,16.1,13.0,10,106.17
18.3,6.7,47.0,1010.8,16.1,0.0,0,99.55
17.8,7.2,50.0,1011.2,16.1,5.6,120,92.52
17.2,8.3,56.0,1011.6,16.1,0.0,0,71.64
16.7,6.7,52.0,1011.6,16.1,0.0,0,64.04
16.1,6.1,52.0,1011.9,16.1,7.4,130,65.16
15.6,6.7,55.0,1012.4,16.1,0.0,0,62.53
15.0,6.1,55.0,1013.6,16.1,5.6,120,85.37
14.4,5.6,56.0,1014.4,16.1,7.4,70,97.9
16.1,8.9,62.0,1015.0,16.1,5.6,110,98.21
17.8,4.4,41.0,1016.2,16.1,7.4,100,101.14
21.1,3.3,31.0,1016.3,16.1,7.4,120,101.31
22.8,2.2,26.0,1016.4,16.1,0.0,0,106.33
25.0,2.2,23.0,1015.5,16.1,0.0,0,105.67
25.6,0.0,19.0,1014.8,16.1,5.6,0,107.3
26.7,0.0,17.0,1014.0,16.1,5.6,0,109.52
26.7,0.0,17.0,1013.7,16.1,9.3,0,108.37
27.8,1.1,18.0,1013.6,16.1,14.8,260,109.38
27.2,2.2,20.0,1013.5,16.1,11.1,250,108.58
25.6,3.3,24.0,1013.8,16.1,9.3,250,105.52
23.3,5.0,30.0,1014.5,16.1,9.3,230,101.44
25.0,3.3,24.0,1014.7,16.1,7.4,320,77.59
22.8,4.4,30.0,1015.0,16.1,5.6,20,67.41
21.1,5.0,35.0,1015.4,16.1,9.3,130,66.3
20.6,5.0,36.0,1015.5,16.1,9.3,120,63.89
18.9,6.1,43.0,1015.4,16.1,13.0,90,63.33
12.8,7.8,72.0,1016.3,16.1,0.0,0,63.63
13.3,7.8,69.0,1016.3,16.1,5.6,100,64.59
12.2,7.8,75.0,1016.3,16.1,7.4,70,61.13
12.8,7.2,69.0,1016.5,16.1,5.6,90,63.22
12.2,7.8,75.0,1016.5,16.1,0.0,0,61.54
12.8,7.2,69.0,1016.3,16.1,7.4,110,68.06
13.3,7.2,67.0,1016.4,16.1,9.3,100,72.68
12.8,6.7,67.0,1016.7,16.1,7.4,110,94.6
13.9,6.1,59.0,1017.5,16.1,16.7,90,101.34
15.6,6.7,55.0,1018.1,16.1,13.0,100,102.06
16.7,6.7,52.0,1018.2,16.1,13.0,90,105.32
18.3,6.1,45.0,1017.5,16.1,16.7,90,105.49
20.0,6.1,40.0,1016.2,16.1,11.1,90,108.18
22.2,6.1,35.0,1015.4,16.1,13.0,110,108.69
21.7,6.1,36.0,1015.1,16.1,16.7,90,108.07
21.7,6.7,38.0,1015.0,16.1,11.1,100,111.79
21.7,6.7,38.0,1015.0,16.1,11.1,100,111.07
20.6,7.2,42.0,1015.6,16.1,5.6,90,108.66
19.4,7.8,47.0,1016.1,16.1,5.6,100,101.5
18.3,10.0,58.0,1017.0,16.1,5.6,90,88.82
17.2,11.7,70.0,1017.7,16.1,9.3,350,84.46
16.7,11.1,70.0,1017.7,16.1,9.3,40,81.64
15.6,12.2,80.0,1018.2,16.1,7.4,220,81.62
15.0,12.2,83.0,1018.4,16.1,11.1,240,78.86
16.7,5.6,48.0,1012.3,16.1,0.0,0,80.77
15.6,6.7,55.0,1012.1,16.1,7.4,80,78.74
15.6,6.7,55.0,1012.2,16.1,7.4,90,79.83
14.4,6.1,58.0,1012.6,16.1,0.0,0,99.77
13.3,6.7,64.0,1012.9,16.1,0.0,0,103.81
13.3,6.1,62.0,1013.4,16.1,0.0,0,104.24
13.3,6.1,62.0,1014.4,16.1,0.0,0,101.78
13.9,6.1,59.0,1015.4,16.1,0.0,0,121.78
16.7,5.6,48.0,1016.3,16.1,0.0,0,164.91
18.9,4.4,38.0,1016.6,16.1,0.0,0,189.19
21.1,2.8,30.0,1016.8,16.1,0.0,0,201.01
23.3,0.0,21.0,1016.6,16.1,5.6,0,203.68
25.0,-4.4,14.0,1015.6,16.1,16.7,20,204.93
26.1,-6.7,11.0,1014.6,16.1,16.7,10,206.97
26.7,-6.1,11.0,1014.2,16.1,14.8,10,211.39
26.7,-7.2,10.0,1014.3,16.1,9.3,360,213.0
26.7,-7.8,10.0,1014.5,16.1,16.7,60,208.79
26.1,-6.7,11.0,1015.3,16.1,18.5,50,185.35
25.0,-6.1,12.0,1016.1,16.1,13.0,40,150.47
24.4,-6.1,13.0,1016.6,16.1,16.7,30,151.57
23.3,-3.9,16.0,1017.4,16.1,18.5,50,155.4
21.7,-2.2,20.0,1018.1,16.1,18.5,60,123.5
20.6,-1.1,23.0,1018.0,16.1,13.0,90,108.81
20.6,-1.1,23.0,1018.4,16.1,20.4,60,104.75
18.3,-1.1,27.0,1014.4,16.1,9.3,100,100.64
17.2,-1.1,29.0,1014.6,16.1,7.4,110,88.87
16.1,-0.6,32.0,1014.7,16.1,7.4,110,79.7
16.1,-0.6,32.0,1014.3,16.1,5.6,90,99.24
16.1,-1.1,31.0,1014.8,16.1,11.1,130,103.02
16.1,-0.6,32.0,1015.8,16.1,13.0,110,105.46
16.1,-1.7,30.0,1016.8,16.1,14.8,120,104.62
16.7,-0.6,31.0,1017.6,16.1,14.8,110,122.57
20.0,-1.7,23.0,1018.4,16.1,14.8,80,178.6
22.2,-2.8,19.0,1018.8,16.1,14.8,80,199.49
24.4,-2.2,17.0,1018.3,16.1,7.4,150,199.24
25.6,-3.9,14.0,1017.9,16.1,5.6,0,196.68
27.2,-5.0,12.0,1017.1,16.1,7.4,70,211.26
28.3,-4.4,12.0,1016.2,16.1,0.0,0,211.73
28.9,-4.4,11.0,1015.3,16.1,0.0,0,206.51
30.0,-5.0,10.0,1014.3,16.1,7.4,80,208.67
29.4,-5.6,10.0,1013.7,16.1,7.4,60,198.34
28.9,-6.1,10.0,1013.6,16.1,11.1,90,177.59
28.9,-5.6,10.0,1013.7,16.1,9.3,40,149.75
28.3,-4.4,12.0,1013.8,16.1,7.4,360,152.46
27.8,-4.4,12.0,1013.9,16.1,0.0,0,153.61
24.4,-1.1,19.0,1014.4,16.1,9.3,230,135.97
23.3,-0.6,21.0,1014.5,16.1,9.3,230,130.88
22.8,-0.6,21.0,1014.1,16.1,5.6,230,124.17
20.0,-5.0,18.0,1009.8,16.1,0.0,0,114.14
18.9,-4.4,20.0,1009.7,16.1,7.4,110,103.16
18.9,-3.3,22.0,1009.4,16.1,11.1,90,92.22
17.8,-2.8,25.0,1009.9,16.1,0.0,0,102.63
16.7,-3.3,25.0,1010.3,16.1,13.0,80,104.08
15.6,-3.9,26.0,1010.5,16.1,9.3,90,106.48
16.1,-4.4,24.0,1011.2,16.1,11.1,100,106.22
18.9,-3.9,21.0,1011.7,16.1,13.0,90,122.17
22.0,-2.0,20.0,1012.0,16.1,9.3,0,173.26
23.9,-0.6,20.0,1012.3,16.1,0.0,0,194.75
25.0,-0.6,19.0,1011.8,16.1,7.4,130,203.26
26.1,-2.2,15.0,1011.0,16.1,7.4,0,206.42
27.2,-4.4,12.0,1010.3,16.1,9.3,250,207.72
27.8,-6.1,10.0,1009.2,16.1,5.6,360,202.34
27.8,-6.1,10.0,1008.1,16.1,5.6,0,204.48
28.3,-6.7,10.0,1007.0,16.1,0.0,0,198.53
28.9,-6.7,9.0,1006.5,16.1,0.0,0,196.92
28.9,-6.1,10.0,1006.2,16.1,13.0,310,170.76
27.8,-6.1,10.0,1006.2,16.1,13.0,300,145.94
27.2,-5.6,11.0,1006.3,16.1,11.1,330,146.64
26.1,-3.9,14.0,1006.7,16.1,9.3,320,148.86
23.9,-2.2,18.0,1007.3,16.1,0.0,0,121.68
22.2,-1.7,20.0,1007.6,16.1,5.6,210,109.64
23.9,-2.2,18.0,1007.9,16.1,5.6,290,105.06
22.2,3.9,30.0,1010.2,16.1,11.1,80,95.84
21.7,3.9,31.0,1010.1,16.1,13.0,90,90.79
20.6,3.9,33.0,1010.1,16.1,11.1,110,80.8
20.0,3.9,35.0,1010.2,16.1,9.3,110,97.43
19.4,3.3,34.0,1010.2,16.1,11.1,120,102.76
20.0,2.8,32.0,1010.5,16.1,13.0,120,106.5
21.1,2.8,30.0,1011.0,16.1,9.3,140,107.98
24.4,2.2,23.0,1011.0,16.1,9.3,100,114.91
27.2,2.2,20.0,1010.7,16.1,11.1,90,167.7
28.9,1.1,17.0,1010.4,16.1,14.8,90,184.78
30.0,1.1,16.0,1009.9,16.1,0.0,0,192.22
32.2,0.0,13.0,1009.1,16.1,11.1,130,194.87
33.3,-2.2,10.0,1008.1,16.1,9.3,150,193.33
33.9,-5.0,8.0,1007.2,16.1,11.1,190,198.24
35.0,-6.7,7.0,1006.3,16.1,18.5,150,197.64
35.0,-6.1,7.0,1005.3,16.1,11.1,210,196.01
34.4,-5.6,7.0,1004.6,16.1,9.3,100,188.85
34.4,-5.6,7.0,1004.0,16.1,5.6,360,167.74
33.9,-4.4,8.0,1004.0,16.1,5.6,170,145.13
32.8,-3.3,10.0,1004.1,16.1,0.0,0,143.4
30.0,-0.6,14.0,1004.3,16.1,0.0,0,151.21
28.9,-1.7,14.0,1005.4,16.1,14.8,260,134.29
28.9,-1.1,14.0,1005.4,16.1,14.8,280,125.01
27.2,-1.7,15.0,1005.7,16.1,14.8,260,120.13
30.0,16.1,43.0,1004.3,16.1,5.6,240,113.16
30.0,15.0,40.0,1004.2,16.1,0.0,0,108.49
29.4,12.8,36.0,1004.4,16.1,9.3,230,90.11
27.8,13.3,41.0,1004.6,16.1,7.4,240,99.41
27.8,13.3,41.0,1004.7,16.1,11.1,250,102.97
27.8,12.8,39.0,1005.5,16.1,11.1,220,108.2
28.9,11.1,33.0,1006.1,16.1,20.4,290,110.42
30.0,10.6,30.0,1006.5,16.1,11.1,300,125.17
31.1,10.0,27.0,1006.5,16.1,5.6,0,163.72
32.2,9.4,24.0,1006.3,16.1,9.3,0,174.8
33.3,9.4,23.0,1005.9,16.1,7.4,0,186.13
34.4,10.0,22.0,1005.3,16.1,11.1,0,190.87
35.0,9.4,21.0,1004.6,16.1,9.3,0,191.53
36.1,9.4,19.0,1004.1,16.1,20.4,280,191.06
36.1,8.3,18.0,1003.2,16.1,0.0,0,186.19
37.2,6.7,15.0,1002.9,16.1,25.9,290,194.5
36.7,3.9,13.0,1002.7,16.1,11.1,200,185.11
36.1,3.3,13.0,1002.2,16.1,13.0,240,158.35
36.1,4.4,14.0,1002.3,16.1,11.1,240,138.9
35.6,3.3,13.0,1002.4,16.1,7.4,250,138.58
35.0,5.6,16.0,1002.6,16.1,13.0,260,142.96
32.2,7.2,21.0,1003.1,16.1,9.3,220,121.4
31.7,7.8,22.0,1003.0,16.1,0.0,0,102.57
32.2,6.1,19.0,1003.0,16.1,0.0,0,96.75
31.7,12.2,30.0,1008.1,16.1,16.7,300,91.11
31.1,12.8,32.0,1008.2,16.1,13.0,270,80.36
30.6,12.2,32.0,1008.3,16.1,13.0,280,61.82
30.0,12.8,35.0,1008.5,16.1,9.3,340,63.82
30.0,12.8,35.0,1009.0,16.1,7.4,280,61.28
30.0,12.2,33.0,1009.5,16.1,9.3,320,83.4
30.0,11.1,31.0,1010.3,16.1,7.4,320,93.05
31.1,11.7,30.0,1010.9,16.1,5.6,310,97.36
31.7,11.7,29.0,1011.1,16.1,0.0,0,99.68
34.4,12.8,27.0,1011.2,16.1,9.3,0,101.44
35.0,14.4,29.0,1011.0,16.1,9.3,120,105.78
36.1,13.9,26.0,1011.0,16.1,7.4,0,108.48
37.2,11.7,21.0,1010.5,16.1,20.4,160,111.23
